log_type,timestamp,col3,col4,col5
deployment,2025-09-21T22:28:15.5920956Z,ERROR,[basic/build] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:15.5974607Z,INFO,[basic/build] ⭐ Run Main actions/checkout@v2,
deployment,2025-09-21T22:28:15.5997257Z,ERROR,[basic/build] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:15.6002031Z,ERROR,[basic/build] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:15.6055952Z,INFO,[basic/build]   🐳  docker cp src=/home/runner/work/act/act/pkg/runner/testdata/. dst=/home/runner/work/act/act/pkg/runner/testdata,
deployment,2025-09-21T22:28:15.9785042Z,INFO,[basic/build]   ✅  Success - Main actions/checkout@v2 [378.992338ms],
deployment,2025-09-21T22:28:15.9878680Z,ERROR,[basic/build] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:15.9883524Z,ERROR,[basic/build] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:15.9952179Z,ERROR,[basic/build] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:16.0016600Z,ERROR,[basic/build] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:16.0019629Z,ERROR,[basic/build] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:16.0074929Z,INFO,[basic/build] ⭐ Run Main ./actions/action1,
deployment,2025-09-21T22:28:16.0117674Z,ERROR,[basic/build] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:16.0121812Z,ERROR,[basic/build] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:16.0219555Z,ERROR,[basic/build] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:16.0224365Z,ERROR,[basic/build] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:16.0335742Z,INFO,[basic/build]   🐳  docker build -t act-actions-action1-dockeraction:latest /home/runner/work/act/act/pkg/runner/testdata/actions/action1,
deployment,2025-09-21T22:28:16.0393660Z,INFO,[basic/build]   🐳  docker pull image=act-actions-action1-dockeraction:latest platform= username= forcePull=false,
deployment,2025-09-21T22:28:16.0426600Z,INFO,"[basic/build]   🐳  docker create image=act-actions-action1-dockeraction:latest platform= entrypoint=[] cmd=[""echo"" ""build""] network=""container:act-basic-build-4b18d820a31ccbf8fdc191628dbe7b2324430a74250f9348574f8df5ee27c5c1""",
deployment,2025-09-21T22:28:16.0955476Z,INFO,"[basic/build]   🐳  docker run image=act-actions-action1-dockeraction:latest platform= entrypoint=[] cmd=[""echo"" ""build""] network=""container:act-basic-build-4b18d820a31ccbf8fdc191628dbe7b2324430a74250f9348574f8df5ee27c5c1""",
deployment,2025-09-21T22:28:16.1916687Z,INFO,[basic/build]   | build,
deployment,2025-09-21T22:28:16.2270764Z,INFO,[basic/build]   ✅  Success - Main ./actions/action1 [217.43141ms],
deployment,2025-09-21T22:28:16.2348066Z,INFO,[basic/build] ⭐ Run Complete job,
deployment,2025-09-21T22:28:16.2348793Z,INFO,[basic/build] Cleaning up container for job build,
deployment,2025-09-21T22:28:16.3447081Z,ERROR,[basic/build] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:16.3521986Z,INFO,[basic/build]   ✅  Success - Complete job,
deployment,2025-09-21T22:28:16.3523075Z,INFO,[basic/build] 🏁  Job succeeded,
deployment,2025-09-21T22:28:16.3527613Z,ERROR,"time=""2025-09-21T22:28:16Z"" level=warning msg=""unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57'""",
deployment,2025-09-21T22:28:16.3529885Z,INFO,[basic/test ] ⭐ Run Set up job,
deployment,2025-09-21T22:28:16.3530748Z,INFO,[basic/test ] 🚀  Start image=node:16-buster-slim,
deployment,2025-09-21T22:28:16.3588448Z,INFO,[basic/test ]   🐳  docker pull image=node:16-buster-slim platform= username= forcePull=true,
deployment,2025-09-21T22:28:16.3591615Z,INFO,[basic/test ] using DockerAuthConfig authentication for docker pull,
deployment,2025-09-21T22:28:16.4729809Z,INFO,"[basic/test ]   🐳  docker create image=node:16-buster-slim platform= entrypoint=[""tail"" ""-f"" ""/dev/null""] cmd=[] network=""host""",
deployment,2025-09-21T22:28:16.4968830Z,INFO,"[basic/test ]   🐳  docker run image=node:16-buster-slim platform= entrypoint=[""tail"" ""-f"" ""/dev/null""] cmd=[] network=""host""",
deployment,2025-09-21T22:28:16.6643275Z,WARN,[basic/test ]   🐳  docker exec cmd=[node --no-warnings -e console.log(process.execPath)] user= workdir=,
deployment,2025-09-21T22:28:16.7454077Z,INFO,[basic/test ]   ✅  Success - Set up job,
deployment,2025-09-21T22:28:16.7459839Z,ERROR,[basic/test ] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:16.7525836Z,ERROR,[basic/test ] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:16.7530793Z,ERROR,[basic/test ] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:16.7590370Z,ERROR,[basic/test ] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:16.7650776Z,ERROR,[basic/test ] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:16.7654590Z,ERROR,[basic/test ] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:16.7711799Z,INFO,[basic/test ] ⭐ Run Main docker://node:16-buster-slim,
deployment,2025-09-21T22:28:16.7734771Z,ERROR,[basic/test ] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:16.7852579Z,INFO,[basic/test ]   🐳  docker pull image=node:16-buster-slim platform= username= forcePull=true,
deployment,2025-09-21T22:28:16.7853828Z,INFO,[basic/test ] using DockerAuthConfig authentication for docker pull,
deployment,2025-09-21T22:28:16.8906762Z,INFO,"[basic/test ]   🐳  docker create image=node:16-buster-slim platform= entrypoint=[] cmd=[""env""] network=""container:act-basic-test-a07ca597f27cc33a2440a73a68d644001a3214c9ca36fe1cf715cf1511ee3e22""",
deployment,2025-09-21T22:28:16.9141072Z,INFO,"[basic/test ]   🐳  docker run image=node:16-buster-slim platform= entrypoint=[] cmd=[""env""] network=""container:act-basic-test-a07ca597f27cc33a2440a73a68d644001a3214c9ca36fe1cf715cf1511ee3e22""",
deployment,2025-09-21T22:28:16.9899169Z,INFO,[basic/test ]   | GITHUB_STATE=/var/run/act/workflow/statecmd.txt,
deployment,2025-09-21T22:28:16.9900933Z,INFO,[basic/test ]   | ACTIONS_CACHE_URL=http://10.1.0.232:42615/,
deployment,2025-09-21T22:28:16.9902798Z,INFO,[basic/test ]   | CI=true,
deployment,2025-09-21T22:28:16.9903524Z,INFO,[basic/test ]   | NODE_VERSION=16.20.2,
deployment,2025-09-21T22:28:16.9904033Z,INFO,[basic/test ]   | HOSTNAME=runnervmf4ws1,
deployment,2025-09-21T22:28:16.9905378Z,INFO,[basic/test ]   | GITHUB_ENV=/var/run/act/workflow/envs.txt,
deployment,2025-09-21T22:28:16.9906045Z,INFO,[basic/test ]   | YARN_VERSION=1.22.19,
deployment,2025-09-21T22:28:16.9906648Z,INFO,[basic/test ]   | HOME=/root,
deployment,2025-09-21T22:28:16.9907260Z,INFO,[basic/test ]   | GITHUB_EVENT_PATH=/var/run/act/workflow/event.json,
deployment,2025-09-21T22:28:16.9908147Z,INFO,[basic/test ]   | RUNNER_TEMP=/tmp,
deployment,2025-09-21T22:28:16.9908694Z,INFO,[basic/test ]   | GITHUB_REPOSITORY_OWNER=nektos,
deployment,2025-09-21T22:28:16.9909162Z,INFO,[basic/test ]   | ACT=true,
deployment,2025-09-21T22:28:16.9909588Z,INFO,[basic/test ]   | GITHUB_RETENTION_DAYS=0,
deployment,2025-09-21T22:28:16.9910011Z,INFO,[basic/test ]   | GITHUB_HEAD_REF=,
deployment,2025-09-21T22:28:16.9910588Z,INFO,[basic/test ]   | GITHUB_GRAPHQL_URL=https://api.github.com/graphql,
deployment,2025-09-21T22:28:16.9911200Z,INFO,[basic/test ]   | INPUT_ARGS=env,
deployment,2025-09-21T22:28:16.9911904Z,INFO,[basic/test ]   | GITHUB_API_URL=https://api.github.com,
deployment,2025-09-21T22:28:16.9912908Z,INFO,[basic/test ]   | RUNNER_OS=Linux,
deployment,2025-09-21T22:28:16.9913368Z,INFO,[basic/test ]   | GITHUB_WORKFLOW=basic,
deployment,2025-09-21T22:28:16.9913794Z,INFO,[basic/test ]   | GITHUB_RUN_ID=1,
deployment,2025-09-21T22:28:16.9914174Z,INFO,[basic/test ]   | GITHUB_BASE_REF=,
deployment,2025-09-21T22:28:16.9914581Z,INFO,[basic/test ]   | ImageOS=ubuntu20,
deployment,2025-09-21T22:28:16.9915526Z,INFO,[basic/test ]   | GITHUB_REF_TYPE=branch,
deployment,2025-09-21T22:28:16.9916197Z,INFO,[basic/test ]   | GITHUB_ACTION_REPOSITORY=,
deployment,2025-09-21T22:28:16.9916889Z,INFO,[basic/test ]   | PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin,
deployment,2025-09-21T22:28:16.9918047Z,INFO,[basic/test ]   | RUNNER_TRACKING_ID=,
deployment,2025-09-21T22:28:16.9918988Z,INFO,[basic/test ]   | RUNNER_TOOL_CACHE=/opt/hostedtoolcache,
deployment,2025-09-21T22:28:16.9919502Z,INFO,[basic/test ]   | GITHUB_RUN_NUMBER=1,
deployment,2025-09-21T22:28:16.9920150Z,INFO,[basic/test ]   | GITHUB_ACTION=0,
deployment,2025-09-21T22:28:16.9920908Z,INFO,[basic/test ]   | RUNNER_ARCH=X64,
deployment,2025-09-21T22:28:16.9921955Z,INFO,[basic/test ]   | GITHUB_REF_NAME=master,
deployment,2025-09-21T22:28:16.9922531Z,INFO,[basic/test ]   | GITHUB_REPOSITORY=nektos/act,
deployment,2025-09-21T22:28:16.9923177Z,INFO,[basic/test ]   | GITHUB_ACTION_REF=,
deployment,2025-09-21T22:28:16.9923697Z,INFO,[basic/test ]   | TEST=value,
deployment,2025-09-21T22:28:16.9924143Z,INFO,[basic/test ]   | GITHUB_ACTIONS=true,
deployment,2025-09-21T22:28:16.9924625Z,INFO,[basic/test ]   | GITHUB_ACTION_PATH=,
deployment,2025-09-21T22:28:16.9925331Z,INFO,[basic/test ]   | GITHUB_WORKSPACE=/home/runner/work/act/act/pkg/runner/testdata,
deployment,2025-09-21T22:28:16.9926076Z,INFO,[basic/test ]   | GITHUB_JOB=test,
deployment,2025-09-21T22:28:16.9926547Z,INFO,[basic/test ]   | RUNNER_PERFLOG=/dev/null,
deployment,2025-09-21T22:28:16.9927064Z,INFO,[basic/test ]   | GITHUB_RUN_ATTEMPT=1,
deployment,2025-09-21T22:28:16.9927692Z,INFO,[basic/test ]   | GITHUB_SHA=7909e55f68f039676fc8a1969658d80220386c57,
deployment,2025-09-21T22:28:16.9928338Z,INFO,[basic/test ]   | GITHUB_ACTOR=nektos/act,
deployment,2025-09-21T22:28:16.9928990Z,INFO,[basic/test ]   | GITHUB_REF=refs/heads/master,
deployment,2025-09-21T22:28:16.9929819Z,INFO,[basic/test ]   | GITHUB_PATH=/var/run/act/workflow/pathcmd.txt,
deployment,2025-09-21T22:28:16.9930780Z,INFO,[basic/test ]   | ***,
deployment,2025-09-21T22:28:16.9931063Z,INFO,[basic/test ]   | GITHUB_EVENT_NAME=push,
deployment,2025-09-21T22:28:16.9932178Z,INFO,[basic/test ]   | GITHUB_OUTPUT=/var/run/act/workflow/outputcmd.txt,
deployment,2025-09-21T22:28:16.9932775Z,INFO,[basic/test ]   | GITHUB_SERVER_URL=https://github.com,
deployment,2025-09-21T22:28:16.9933235Z,INFO,[basic/test ]   | GITHUB_STEP_SUMMARY=/var/run/act/workflow/SUMMARY.md,
deployment,2025-09-21T22:28:17.0237929Z,INFO,[basic/test ]   ✅  Success - Main docker://node:16-buster-slim [250.655008ms],
deployment,2025-09-21T22:28:17.0318780Z,ERROR,[basic/test ] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:17.0324138Z,ERROR,[basic/test ] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:17.0392847Z,ERROR,[basic/test ] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:17.0449025Z,ERROR,[basic/test ] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:17.0453165Z,ERROR,[basic/test ] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:17.0505778Z,INFO,[basic/test ] ⭐ Run Main docker://node:16-buster-slim,
deployment,2025-09-21T22:28:17.0529079Z,ERROR,[basic/test ] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:17.0668515Z,INFO,[basic/test ]   🐳  docker pull image=node:16-buster-slim platform= username= forcePull=true,
deployment,2025-09-21T22:28:17.0671454Z,INFO,[basic/test ] using DockerAuthConfig authentication for docker pull,
deployment,2025-09-21T22:28:17.1690693Z,INFO,"[basic/test ]   🐳  docker create image=node:16-buster-slim platform= entrypoint=[""/bin/echo""] cmd=[""push""] network=""container:act-basic-test-a07ca597f27cc33a2440a73a68d644001a3214c9ca36fe1cf715cf1511ee3e22""",
deployment,2025-09-21T22:28:17.1901992Z,INFO,"[basic/test ]   🐳  docker run image=node:16-buster-slim platform= entrypoint=[""/bin/echo""] cmd=[""push""] network=""container:act-basic-test-a07ca597f27cc33a2440a73a68d644001a3214c9ca36fe1cf715cf1511ee3e22""",
deployment,2025-09-21T22:28:17.2684799Z,INFO,[basic/test ]   | push,
deployment,2025-09-21T22:28:17.3017193Z,INFO,[basic/test ]   ✅  Success - Main docker://node:16-buster-slim [249.091069ms],
deployment,2025-09-21T22:28:17.3094640Z,INFO,[basic/test ] ⭐ Run Complete job,
deployment,2025-09-21T22:28:17.3095276Z,INFO,[basic/test ] Cleaning up container for job test,
deployment,2025-09-21T22:28:17.3548162Z,ERROR,[basic/test ] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:17.3609522Z,INFO,[basic/test ]   ✅  Success - Complete job,
deployment,2025-09-21T22:28:17.3610361Z,INFO,[basic/test ] 🏁  Job succeeded,
deployment,2025-09-21T22:28:17.3769789Z,INFO,##[group]Run go run -tags WITHOUT_DOCKER main.go -P ubuntu-latest=-self-hosted -C ./pkg/runner/testdata/ -W ./local-action-js/push.yml,
deployment,2025-09-21T22:28:17.3771306Z,INFO,[36;1mgo run -tags WITHOUT_DOCKER main.go -P ubuntu-latest=-self-hosted -C ./pkg/runner/testdata/ -W ./local-action-js/push.yml[0m,
deployment,2025-09-21T22:28:17.3802454Z,INFO,shell: /usr/bin/bash -e {0},
deployment,2025-09-21T22:28:17.3802792Z,INFO,env:,
deployment,2025-09-21T22:28:17.3803042Z,INFO,ACT_OWNER: nektos,
deployment,2025-09-21T22:28:17.3803339Z,INFO,ACT_REPOSITORY: nektos/act,
deployment,2025-09-21T22:28:17.3803671Z,INFO,CGO_ENABLED: 0,
deployment,2025-09-21T22:28:17.3803948Z,INFO,GOTOOLCHAIN: local,
deployment,2025-09-21T22:28:17.3804236Z,INFO,##[endgroup],
deployment,2025-09-21T22:28:18.6865693Z,INFO,"time=""2025-09-21T22:28:18Z"" level=info msg=""Using docker host 'unix:///var/run/docker.sock', and daemon socket 'unix:///var/run/docker.sock'""",
deployment,2025-09-21T22:28:18.7313527Z,ERROR,"time=""2025-09-21T22:28:18Z"" level=warning msg=""unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57'""",
deployment,2025-09-21T22:28:18.7317910Z,ERROR,"time=""2025-09-21T22:28:18Z"" level=warning msg=""unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57'""",
deployment,2025-09-21T22:28:18.7321951Z,ERROR,"time=""2025-09-21T22:28:18Z"" level=warning msg=""unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57'""",
deployment,2025-09-21T22:28:18.7325070Z,INFO,[local-action-node12/test-node12] ⭐ Run Set up job,
deployment,2025-09-21T22:28:18.7325986Z,INFO,[local-action-node12/test-node16] ⭐ Run Set up job,
deployment,2025-09-21T22:28:18.7326840Z,INFO,[local-action-node12/test-node20] ⭐ Run Set up job,
deployment,2025-09-21T22:28:18.7619110Z,INFO,[local-action-node12/test-node12]   ✅  Success - Set up job,
deployment,2025-09-21T22:28:18.7633592Z,ERROR,[local-action-node12/test-node12] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7637771Z,ERROR,[local-action-node12/test-node12] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7653297Z,ERROR,[local-action-node12/test-node12] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7659463Z,ERROR,[local-action-node12/test-node12] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7662713Z,ERROR,[local-action-node12/test-node12] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7671905Z,ERROR,[local-action-node12/test-node12] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7680792Z,ERROR,[local-action-node12/test-node12] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7682911Z,ERROR,[local-action-node12/test-node12] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7684409Z,INFO,[local-action-node12/test-node12] ⭐ Run Main actions/checkout@v2,
deployment,2025-09-21T22:28:18.7685218Z,INFO,[local-action-node12/test-node16]   ✅  Success - Set up job,
deployment,2025-09-21T22:28:18.7686523Z,ERROR,[local-action-node12/test-node16] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7690739Z,ERROR,[local-action-node12/test-node16] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7694197Z,INFO,[local-action-node12/test-node20]   ✅  Success - Set up job,
deployment,2025-09-21T22:28:18.7697293Z,ERROR,[local-action-node12/test-node12] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7699735Z,ERROR,[local-action-node12/test-node16] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7701865Z,ERROR,[local-action-node12/test-node12] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7704821Z,ERROR,[local-action-node12/test-node20] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7706743Z,ERROR,[local-action-node12/test-node16] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7709598Z,ERROR,[local-action-node12/test-node20] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7711708Z,ERROR,[local-action-node12/test-node16] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7714598Z,ERROR,[local-action-node12/test-node16] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7716565Z,ERROR,[local-action-node12/test-node20] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7719825Z,ERROR,[local-action-node12/test-node16] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7721892Z,ERROR,[local-action-node12/test-node20] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7724660Z,ERROR,[local-action-node12/test-node16] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7726427Z,INFO,[local-action-node12/test-node16] ⭐ Run Main actions/checkout@v2,
deployment,2025-09-21T22:28:18.7730765Z,ERROR,[local-action-node12/test-node16] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7734298Z,ERROR,[local-action-node12/test-node20] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7744156Z,ERROR,[local-action-node12/test-node16] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7752614Z,ERROR,[local-action-node12/test-node20] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7756742Z,ERROR,[local-action-node12/test-node20] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7758641Z,ERROR,[local-action-node12/test-node20] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7760117Z,INFO,[local-action-node12/test-node20] ⭐ Run Main actions/checkout@v2,
deployment,2025-09-21T22:28:18.7761834Z,ERROR,[local-action-node12/test-node20] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:18.7764281Z,ERROR,[local-action-node12/test-node20] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.0161329Z,INFO,[local-action-node12/test-node12]   ✅  Success - Main actions/checkout@v2 [246.738968ms],
deployment,2025-09-21T22:28:19.0180672Z,ERROR,[local-action-node12/test-node12] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.0183667Z,INFO,[local-action-node12/test-node16]   ✅  Success - Main actions/checkout@v2 [244.578436ms],
deployment,2025-09-21T22:28:19.0186009Z,ERROR,[local-action-node12/test-node12] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.0189397Z,INFO,[local-action-node12/test-node20]   ✅  Success - Main actions/checkout@v2 [243.023293ms],
deployment,2025-09-21T22:28:19.0192431Z,ERROR,[local-action-node12/test-node16] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.0195627Z,ERROR,[local-action-node12/test-node12] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.0198227Z,ERROR,[local-action-node12/test-node20] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.0200865Z,ERROR,[local-action-node12/test-node16] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.0203583Z,ERROR,[local-action-node12/test-node12] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.0235340Z,ERROR,[local-action-node12/test-node20] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.0246920Z,ERROR,[local-action-node12/test-node16] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.0249036Z,ERROR,[local-action-node12/test-node12] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.0250653Z,INFO,[local-action-node12/test-node12] ⭐ Run Main ./actions/node12,
deployment,2025-09-21T22:28:19.0252299Z,ERROR,[local-action-node12/test-node20] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.0254331Z,ERROR,[local-action-node12/test-node16] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:19.0256662Z,ERROR,[local-action-node12/test-node20] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
